114.129.19.226 - - [22/Mar/2019:00:27:55 +0800] "GET / HTTP/1.1" 200 11418
1.85.217.89 - - [22/Mar/2019:14:59:15 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 200 852
1.85.217.89 - - [22/Mar/2019:14:59:15 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 200 43
1.85.217.89 - - [22/Mar/2019:14:59:15 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 200 184
1.85.217.89 - - [22/Mar/2019:14:59:15 +0800] "GET /ssmdm/images/logo2.png HTTP/1.1" 200 33740
1.85.217.89 - - [22/Mar/2019:14:59:15 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
120.132.3.65 - - [22/Mar/2019:14:59:46 +0800] "-" 400 -
120.132.3.65 - - [22/Mar/2019:14:59:46 +0800] "-" 400 -
120.132.3.65 - - [22/Mar/2019:14:59:46 +0800] "GET /404/search_children.js HTTP/1.1" 404 995
1.85.217.89 - - [22/Mar/2019:15:25:05 +0800] "GET /ssmdm HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:25:05 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:25:05 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET / HTTP/1.1" 200 11418
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /tomcat.css HTTP/1.1" 200 5931
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /tomcat.png HTTP/1.1" 200 5103
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /bg-upper.png HTTP/1.1" 200 3103
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /bg-nav.png HTTP/1.1" 200 1401
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /asf-logo-wide.svg HTTP/1.1" 200 26726
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /bg-button.png HTTP/1.1" 200 713
127.0.0.1 - - [22/Mar/2019:15:31:23 +0800] "GET /bg-middle.png HTTP/1.1" 200 1918
127.0.0.1 - - [22/Mar/2019:15:31:28 +0800] "GET /ssmdb/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:31:28 +0800] "GET /ssmdb/toLogin HTTP/1.1" 500 8693
127.0.0.1 - - [22/Mar/2019:15:32:33 +0800] "GET /ssmdm HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:32:33 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:32:33 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
127.0.0.1 - - [22/Mar/2019:15:32:45 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:32:45 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
1.85.217.89 - - [22/Mar/2019:15:32:52 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
1.85.217.89 - - [22/Mar/2019:15:32:53 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [22/Mar/2019:15:39:11 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
127.0.0.1 - - [22/Mar/2019:15:39:16 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:39:16 +0800] "GET /ssmdm/toTop HTTP/1.1" 500 18337
127.0.0.1 - - [22/Mar/2019:15:39:27 +0800] "GET /ssmdmzjl HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:39:27 +0800] "GET /ssmdmzjl/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Mar/2019:15:39:27 +0800] "GET /ssmdmzjl/toTop HTTP/1.1" 500 18337
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/toTop HTTP/1.1" 200 12737
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/js/jquery-1.8.3.min.js HTTP/1.1" 200 93636
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/js/js_z.js HTTP/1.1" 200 788
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/js/jquery.flexslider.js HTTP/1.1" 200 40487
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/css/flexslider.css HTTP/1.1" 200 3250
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/css/reset.css HTTP/1.1" 200 1187
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/css/thems.css HTTP/1.1" 200 13346
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/css/responsive.css HTTP/1.1" 200 4432
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/nav1.jpg HTTP/1.1" 200 510569
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/nav2.jpg HTTP/1.1" 200 493564
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/nav4.jpg HTTP/1.1" 200 493564
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/nav3.jpg HTTP/1.1" 200 510569
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/icon3.png HTTP/1.1" 404 949
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/icon5.png HTTP/1.1" 404 949
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/icon4.png HTTP/1.1" 404 949
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/nav_ico.png HTTP/1.1" 404 949
127.0.0.1 - - [22/Mar/2019:15:45:00 +0800] "GET /ssmdmzjl/images/icon2.png HTTP/1.1" 404 949
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/toLogin HTTP/1.1" 200 2271
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/login.js HTTP/1.1" 200 777
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66948
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 200 95957
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 200 424333
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/combo_arrow.png HTTP/1.1" 200 117
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/passwordbox_open.png HTTP/1.1" 200 165
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/images/logo.png HTTP/1.1" 200 556002
127.0.0.1 - - [22/Mar/2019:15:45:03 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 200 244
127.0.0.1 - - [22/Mar/2019:15:45:12 +0800] "POST /ssmdmzjl/login HTTP/1.1" 200 3608
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/js/title.js HTTP/1.1" 200 747
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/images/logo2.png HTTP/1.1" 200 33740
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/css/Main.css HTTP/1.1" 200 581
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 200 150
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 200 852
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 200 184
127.0.0.1 - - [22/Mar/2019:15:45:13 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 200 43
127.0.0.1 - - [22/Mar/2019:15:45:17 +0800] "GET /ssmdmzjl/Student/queryInfo HTTP/1.1" 200 1986
127.0.0.1 - - [22/Mar/2019:15:45:17 +0800] "GET /ssmdmzjl/js/student/queryAllDoc.js HTTP/1.1" 200 4692
127.0.0.1 - - [22/Mar/2019:15:45:20 +0800] "GET /ssmdmzjl/toRead HTTP/1.1" 200 843
127.0.0.1 - - [22/Mar/2019:15:45:21 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/pagination_icons.png HTTP/1.1" 200 628
127.0.0.1 - - [22/Mar/2019:15:45:21 +0800] "GET /ssmdmzjl/js/jquery-easyui-1.5.2/themes/default/images/loading.gif HTTP/1.1" 200 1737
127.0.0.1 - - [22/Mar/2019:15:45:21 +0800] "POST /ssmdmzjl/Student/queryAllDoc HTTP/1.1" 200 837
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/viewer.html?file=/doc/10/2015/1001/1510064101/151006410199.pdf HTTP/1.1" 200 19600
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/compatibility.js HTTP/1.1" 200 17788
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/build/pdf.js HTTP/1.1" 200 261214
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/viewer.css HTTP/1.1" 200 46022
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/l10n.js HTTP/1.1" 200 29253
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/debugger.js HTTP/1.1" 200 19583
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/viewer.js HTTP/1.1" 200 249596
127.0.0.1 - - [22/Mar/2019:15:45:23 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/texture.png HTTP/1.1" 200 2418
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-viewThumbnail.png HTTP/1.1" 200 185
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-viewOutline.png HTTP/1.1" 200 178
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-viewAttachments.png HTTP/1.1" 200 384
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-menuArrows.png HTTP/1.1" 200 108
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-zoomOut.png HTTP/1.1" 200 88
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-zoomIn.png HTTP/1.1" 200 136
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-bookmark.png HTTP/1.1" 200 174
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-pageDown.png HTTP/1.1" 200 238
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-pageUp.png HTTP/1.1" 200 246
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-sidebarToggle.png HTTP/1.1" 200 225
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-secondaryToolbarToggle.png HTTP/1.1" 200 243
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-search.png HTTP/1.1" 200 309
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-presentationMode.png HTTP/1.1" 200 321
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-openFile.png HTTP/1.1" 200 295
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-print.png HTTP/1.1" 200 257
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/toolbarButton-download.png HTTP/1.1" 200 259
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/build/pdf.worker.js HTTP/1.1" 200 1251607
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/locale/locale.properties HTTP/1.1" 200 4314
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/locale/zh-CN/viewer.properties HTTP/1.1" 200 6259
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /doc/10/2015/1001/1510064101/151006410199.pdf HTTP/1.1" 200 70595
127.0.0.1 - - [22/Mar/2019:15:45:24 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/shadow.png HTTP/1.1" 200 290
127.0.0.1 - - [22/Mar/2019:15:45:25 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/loading-icon.gif HTTP/1.1" 200 2545
127.0.0.1 - - [22/Mar/2019:15:45:25 +0800] "GET /ssmdmzjl/js/pdfjs/generic/web/images/loading-small.png HTTP/1.1" 200 7402
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/images/nav_ico.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/images/icon4.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/toTop HTTP/1.1" 200 12737
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/images/icon5.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/images/icon3.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:45:46 +0800] "GET /ssmdm/images/icon2.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/toTop HTTP/1.1" 200 12737
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/images/nav3.jpg HTTP/1.1" 500 163840
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/images/nav4.jpg HTTP/1.1" 500 172032
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/images/nav1.jpg HTTP/1.1" 500 237568
1.85.217.89 - - [22/Mar/2019:15:45:51 +0800] "GET /ssmdm/images/nav2.jpg HTTP/1.1" 500 188416
1.85.217.89 - - [22/Mar/2019:15:45:58 +0800] "GET /ssmdmzjl/ HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:45:59 +0800] "GET /ssmdm/images/nav3.jpg HTTP/1.1" 500 253952
1.85.217.89 - - [22/Mar/2019:15:45:59 +0800] "GET /ssmdmzjl/css/flexslider.css HTTP/1.1" 200 3250
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdmzjl/css/reset.css HTTP/1.1" 200 1187
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdm/images/nav4.jpg HTTP/1.1" 500 262144
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdmzjl/css/responsive.css HTTP/1.1" 200 4432
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdm/images/nav2.jpg HTTP/1.1" 500 286720
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdmzjl/js/js_z.js HTTP/1.1" 200 788
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdm/images/nav1.jpg HTTP/1.1" 500 327680
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdmzjl/toTop HTTP/1.1" 200 12737
1.85.217.89 - - [22/Mar/2019:15:46:00 +0800] "GET /ssmdmzjl/css/thems.css HTTP/1.1" 200 13346
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/js/jquery-1.8.3.min.js HTTP/1.1" 200 93636
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/js/jquery.flexslider.js HTTP/1.1" 200 40487
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/images/nav_ico.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/images/icon2.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/images/icon5.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/images/icon4.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:46:01 +0800] "GET /ssmdmzjl/images/icon3.png HTTP/1.1" 404 949
1.85.217.89 - - [22/Mar/2019:15:46:14 +0800] "GET /ssmdmzjl/images/nav3.jpg HTTP/1.1" 200 510569
1.85.217.89 - - [22/Mar/2019:15:46:16 +0800] "GET /ssmdmzjl/images/nav2.jpg HTTP/1.1" 200 493564
1.85.217.89 - - [22/Mar/2019:15:46:16 +0800] "GET /ssmdmzjl/images/nav4.jpg HTTP/1.1" 200 493564
1.85.217.89 - - [22/Mar/2019:15:46:17 +0800] "GET /ssmdmzjl/images/nav1.jpg HTTP/1.1" 200 510569
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/ HTTP/1.1" 302 -
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/css/flexslider.css HTTP/1.1" 200 3250
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/js/js_z.js HTTP/1.1" 200 788
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/toTop HTTP/1.1" 200 12737
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/css/responsive.css HTTP/1.1" 200 4432
1.85.217.89 - - [22/Mar/2019:15:46:49 +0800] "GET /ssmdm/css/reset.css HTTP/1.1" 200 1187
